ID,Nombre,Tipo,HP,Ataque,Defensa,Ataque Especial,Defensa Especial,Velocidad,Altura,Peso,Experiencia Base,URL imagen
859,impidimp,"['dark', 'fairy']",45,45,30,55,40,50,4,55,53,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png
860,morgrem,"['dark', 'fairy']",65,60,45,75,55,70,8,125,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
861,grimmsnarl,"['dark', 'fairy']",95,120,65,95,75,60,15,610,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png
862,obstagoon,"['dark', 'normal']",93,90,101,60,81,95,16,460,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
863,perrserker,['steel'],70,110,100,50,60,50,8,280,154,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
864,cursola,['ghost'],60,95,50,145,130,30,10,4,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png
865,sirfetchd,['fighting'],62,135,95,68,82,65,8,1170,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
866,mr-rime,"['ice', 'psychic']",80,85,75,110,100,70,15,582,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
867,runerigus,"['ground', 'ghost']",58,95,145,50,105,30,16,666,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
868,milcery,['fairy'],45,40,40,50,61,34,2,3,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png
869,alcremie,['fairy'],65,60,75,110,121,64,3,5,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png
870,falinks,['fighting'],65,100,100,70,60,75,30,620,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png
871,pincurchin,['electric'],48,101,95,91,85,15,3,10,152,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
872,snom,"['ice', 'bug']",30,25,35,45,30,20,3,38,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
873,frosmoth,"['ice', 'bug']",70,65,60,125,90,65,13,420,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png
874,stonjourner,['rock'],100,125,135,20,20,70,25,5200,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
875,eiscue-ice,['ice'],75,80,110,65,90,50,14,890,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png
876,indeedee-male,"['psychic', 'normal']",60,65,55,105,95,95,9,280,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png
877,morpeko-full-belly,"['electric', 'dark']",58,95,58,70,58,97,3,30,153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
878,cufant,['steel'],72,80,49,40,49,40,12,1000,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png
879,copperajah,['steel'],122,130,69,80,69,30,30,6500,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png
880,dracozolt,"['electric', 'dragon']",90,100,90,80,70,75,18,1900,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png
881,arctozolt,"['electric', 'ice']",90,100,90,90,80,55,23,1500,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png
882,dracovish,"['water', 'dragon']",90,90,100,70,80,75,23,2150,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png
883,arctovish,"['water', 'ice']",90,90,100,80,90,55,20,1750,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png
884,duraludon,"['steel', 'dragon']",70,95,115,120,50,85,18,400,187,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png
885,dreepy,"['dragon', 'ghost']",28,60,30,40,30,82,5,20,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png
886,drakloak,"['dragon', 'ghost']",68,80,50,60,50,102,14,110,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png
887,dragapult,"['dragon', 'ghost']",88,120,75,100,75,142,30,500,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png
888,zacian,['fairy'],92,120,115,80,115,138,28,1100,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
889,zamazenta,['fighting'],92,120,115,80,115,138,29,2100,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
890,eternatus,"['poison', 'dragon']",140,85,95,145,95,130,200,9500,345,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png
891,kubfu,['fighting'],60,90,60,53,50,72,6,120,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png
892,urshifu-single-strike,"['fighting', 'dark']",100,130,100,63,60,97,19,1050,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
893,zarude,"['dark', 'grass']",105,120,105,70,95,105,18,700,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
894,regieleki,['electric'],80,100,50,100,50,200,12,1450,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png
895,regidrago,['dragon'],200,100,50,100,50,80,21,2000,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png
896,glastrier,['ice'],100,145,130,65,110,30,22,8000,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png
897,spectrier,['ghost'],100,65,60,145,80,130,20,445,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png
898,calyrex,"['psychic', 'grass']",100,80,80,80,80,80,11,77,250,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png
899,wyrdeer,"['normal', 'psychic']",103,105,72,105,75,65,18,951,263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png
900,kleavor,"['bug', 'rock']",70,135,95,45,70,85,18,890,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png
901,ursaluna,"['ground', 'normal']",130,140,105,45,80,50,24,2900,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png
902,basculegion-male,"['water', 'ghost']",120,112,65,80,75,78,30,1100,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png
903,sneasler,"['fighting', 'poison']",80,130,60,40,80,120,13,430,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png
904,overqwil,"['dark', 'poison']",85,115,95,65,65,85,25,605,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png
905,enamorus-incarnate,"['fairy', 'flying']",74,115,70,135,80,106,16,480,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png
906,sprigatito,['grass'],40,61,54,45,45,65,4,41,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png
907,floragato,['grass'],61,80,63,60,63,83,9,122,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png
908,meowscarada,"['grass', 'dark']",76,110,70,81,70,123,15,312,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png
909,fuecoco,['fire'],67,45,59,63,40,36,4,98,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png
910,crocalor,['fire'],81,55,78,90,58,49,10,307,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png
911,skeledirge,"['fire', 'ghost']",104,75,100,110,75,66,16,3265,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png
912,quaxly,['water'],55,65,45,50,45,50,5,61,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png
913,quaxwell,['water'],70,85,65,65,60,65,12,215,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png
914,quaquaval,"['water', 'fighting']",85,120,80,85,75,85,18,619,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png
915,lechonk,['normal'],54,45,40,35,45,35,5,102,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png
916,oinkologne-male,['normal'],110,100,75,59,80,65,10,1200,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png
917,tarountula,['bug'],35,41,45,29,40,20,3,40,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png
918,spidops,['bug'],60,79,92,52,86,35,10,165,141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png
919,nymble,['bug'],33,46,40,21,25,45,2,10,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png
920,lokix,"['bug', 'dark']",71,102,78,52,55,92,10,175,158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png
921,pawmi,['electric'],45,50,20,40,25,60,3,25,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png
922,pawmo,"['electric', 'fighting']",60,75,40,50,40,85,4,65,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png
923,pawmot,"['electric', 'fighting']",70,115,70,70,60,105,9,410,245,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png
924,tandemaus,['normal'],50,50,45,40,45,75,3,18,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png
925,maushold-family-of-four,['normal'],74,75,70,65,75,111,3,23,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png
926,fidough,['fairy'],37,55,70,30,55,65,3,109,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png
927,dachsbun,['fairy'],57,80,115,50,80,95,5,149,167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png
928,smoliv,"['grass', 'normal']",41,35,45,58,51,30,3,65,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png
929,dolliv,"['grass', 'normal']",52,53,60,78,78,33,6,119,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png
930,arboliva,"['grass', 'normal']",78,69,90,125,109,39,14,482,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png
931,squawkabilly-green-plumage,"['normal', 'flying']",82,96,51,45,51,92,6,24,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png
932,nacli,['rock'],55,55,75,35,35,25,4,160,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png
933,naclstack,['rock'],60,60,100,35,65,35,6,1050,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png
934,garganacl,['rock'],100,100,130,45,90,35,23,2400,250,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png
935,charcadet,['fire'],40,50,40,50,40,35,6,105,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png
936,armarouge,"['fire', 'psychic']",85,60,100,125,80,75,15,850,263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png
937,ceruledge,"['fire', 'ghost']",75,125,80,60,100,85,16,620,263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png
938,tadbulb,['electric'],61,31,41,59,35,45,3,4,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png
939,bellibolt,['electric'],109,64,91,103,83,45,12,1130,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png
940,wattrel,"['electric', 'flying']",40,40,35,55,40,70,4,36,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png
941,kilowattrel,"['electric', 'flying']",70,70,60,105,60,125,14,386,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png
942,maschiff,['dark'],60,78,60,40,51,51,5,160,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png
943,mabosstiff,['dark'],80,120,90,60,70,85,11,610,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png
944,shroodle,"['poison', 'normal']",40,65,35,40,35,75,2,7,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png
945,grafaiai,"['poison', 'normal']",63,95,65,80,72,110,7,272,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png
946,bramblin,"['grass', 'ghost']",40,65,30,45,35,60,6,6,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png
947,brambleghast,"['grass', 'ghost']",55,115,70,80,70,90,12,60,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png
948,toedscool,"['ground', 'grass']",40,40,35,50,100,70,9,330,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png
949,toedscruel,"['ground', 'grass']",80,70,65,80,120,100,19,580,180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png
950,klawf,['rock'],70,100,115,35,55,75,13,790,158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png
951,capsakid,['grass'],50,62,40,62,40,50,3,30,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png
952,scovillain,"['grass', 'fire']",65,108,65,108,65,75,9,150,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png
953,rellor,['bug'],41,50,60,31,58,30,2,10,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png
954,rabsca,"['bug', 'psychic']",75,50,85,115,100,45,3,35,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png
955,flittle,['psychic'],30,35,30,55,30,75,2,15,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png
956,espathra,['psychic'],95,60,60,101,60,105,19,900,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png
957,tinkatink,"['fairy', 'steel']",50,45,45,35,64,58,4,89,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png
958,tinkatuff,"['fairy', 'steel']",65,55,55,45,82,78,7,591,133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png
959,tinkaton,"['fairy', 'steel']",85,75,77,70,105,94,7,1128,253,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png
960,wiglett,['water'],10,55,25,35,25,95,12,18,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png
961,wugtrio,['water'],35,100,50,50,70,120,12,54,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png
962,bombirdier,"['flying', 'dark']",70,103,85,60,85,82,15,429,243,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png
963,finizen,['water'],70,45,40,45,40,75,13,602,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png
964,palafin-zero,['water'],100,70,72,53,62,100,13,602,160,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png
965,varoom,"['steel', 'poison']",45,70,63,30,45,47,10,350,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png
966,revavroom,"['steel', 'poison']",80,119,90,54,67,90,18,1200,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png
967,cyclizar,"['dragon', 'normal']",70,95,65,85,65,121,16,630,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png
968,orthworm,['steel'],70,85,145,60,55,65,25,3100,240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png
969,glimmet,"['rock', 'poison']",48,35,42,105,60,60,7,80,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png
970,glimmora,"['rock', 'poison']",83,55,90,130,81,86,15,450,184,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png
971,greavard,['ghost'],50,61,60,30,55,34,6,350,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png
972,houndstone,['ghost'],72,101,100,50,97,68,20,150,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png
973,flamigo,"['flying', 'fighting']",82,115,74,75,64,90,16,370,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png
974,cetoddle,['ice'],108,68,45,30,40,43,12,450,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png
975,cetitan,['ice'],170,113,65,45,55,73,45,7000,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png
976,veluza,"['water', 'psychic']",90,102,73,78,65,70,25,900,167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png
977,dondozo,['water'],150,100,115,65,65,35,120,2200,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png
978,tatsugiri-curly,"['dragon', 'water']",68,50,60,120,95,82,3,80,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png
979,annihilape,"['fighting', 'ghost']",110,115,80,50,90,90,12,560,268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png
980,clodsire,"['poison', 'ground']",130,75,60,45,100,20,18,2230,151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png
981,farigiraf,"['normal', 'psychic']",120,90,70,110,70,60,32,1600,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png
982,dudunsparce-two-segment,['normal'],125,100,80,85,75,55,36,392,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png
983,kingambit,"['dark', 'steel']",100,135,120,60,85,50,20,1200,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png
984,great-tusk,"['ground', 'fighting']",115,131,131,53,53,87,22,3200,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png
985,scream-tail,"['fairy', 'psychic']",115,65,99,65,115,111,12,80,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png
986,brute-bonnet,"['grass', 'dark']",111,127,99,79,99,55,12,210,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png
987,flutter-mane,"['ghost', 'fairy']",55,55,55,135,135,135,14,40,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png
988,slither-wing,"['bug', 'fighting']",85,135,79,85,105,81,32,920,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png
989,sandy-shocks,"['electric', 'ground']",85,81,97,121,85,101,23,600,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png
990,iron-treads,"['ground', 'steel']",90,112,120,72,70,106,9,2400,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png
991,iron-bundle,"['ice', 'water']",56,80,114,124,60,136,6,110,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png
